,A,B,C,D,E,F,G,H
6.0,5264076,5571990,6822618,7746310,7865000,6885756,5946210,5101538
16.0,5380816,5727510,7044839,8119540,8132410,6945799,5745492,5293261
25.0,5708934,5944752,7694858,8699405,8376940,7556012,5940864,5484984
