,10,15,16,18,3,4,5,6,7,8,9
11.0,5380,5375,5808,5600,5380,5291,5706,5261,5356,5720,5844
22.0,5514,5580,6026,5810,5514,5491,5913,5455,5551,6011,6065
30.0,5667,5853,6212,5978,5316,5646,6094,5601,5694,6194,6254
