,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,4090284,4277820,4340070,3866044,3959967,4277820,4205195,3809052,4263710,4277820,3791346,3970131,4237565,4266200,3865914,4056888
19.0,4198095,4435520,4634720,3912688,4058703,4454195,4430955,4069845,4430125,4435520,3773770,4178493,4473285,4428880,3932955,4119324
31.0,4402101,4637625,4713570,4047550,4275414,4675805,4638455,4119336,4636795,4637625,4051606,4382499,4669165,4704855,4167774,4282311
