,subjFloor,floorLv,unitNo,price,npsf,nfa
17.0/F低層A,17.0,低層,A,15871436,17308,917
36.0/F中層A,36.0,中層,A,16175341,18571,871
53.0/F高層A,53.0,高層,A,16836430,19330,871
17.0/F低層B,17.0,低層,B,15934732,17666,902
36.0/F中層B,36.0,中層,B,16014600,18600,861
53.0/F高層B,53.0,高層,B,16513798,19337,854
17.0/F低層C,17.0,低層,C,15257142,18561,822
36.0/F中層C,36.0,中層,C,15116229,18639,811
53.0/F高層C,53.0,高層,C,15339740,18707,820
17.0/F低層D,17.0,低層,D,13918336,17936,776
36.0/F中層D,36.0,中層,D,13928082,18771,742
53.0/F高層D,53.0,高層,D,14700312,19368,759
17.0/F低層E,17.0,低層,E,8995910,16690,539
36.0/F中層E,36.0,中層,E,9241913,18157,509
53.0/F高層E,53.0,高層,E,9953045,19709,505
17.0/F低層F,17.0,低層,F,8837767,17363,509
36.0/F中層F,36.0,中層,F,9509138,18682,509
53.0/F高層F,53.0,高層,F,9693396,19044,509
17.0/F低層G,17.0,低層,G,12133941,17359,699
36.0/F中層G,36.0,中層,G,12404916,18626,666
53.0/F高層G,53.0,高層,G,12857772,19452,661
17.0/F低層H,17.0,低層,H,10803411,17067,633
36.0/F中層H,36.0,中層,H,10599930,17845,594
53.0/F高層H,53.0,高層,H,10986664,18434,596
