,10,11,12,13,14,15,2,20,22,6,7,8
9.0,7278,7247,6763,6763,7278,7278,6707,6838,7157,5600,7278,7278
18.0,7462,7430,6935,6935,7462,7462,6872,7008,7255,7420,7462,7462
28.0,7676,7644,7140,7140,7676,7676,7083,7211,7603,7635,7676,7676
