,A,B,C,D,E,F,G,H,J,K
7.0,4364306,4794504,5026672,5000624,4822092,4413009,5000624,5017792,4962144,5010688
17.0,4473780,4917924,5718128,5762528,4948416,4523345,5762528,5150992,5100080,5251632
27.0,4608252,5062156,5880928,5928288,5157988,4655662,5928288,5303136,5152768,5286560
