,1,2,3,4,5,6,7,8
5.0,5242020,5261760,5906680,5899400,5261760,5320140,5906680,5927480
12.0,5392800,5420940,6072040,6065800,5420940,5483100,6072040,6090240
18.0,5540220,5561640,6334120,6353880,5561640,5625480,6334120,6235840
