,1,2,3,4,5,6,7,8
5.0,9499,9979,9526,9499,10082,8814,10117,10295
11.0,9719,10348,9785,9719,10313,9085,10348,10536
17.0,9960,10598,10061,9960,10563,9318,10598,10786
