,1,10,11,12,13,14,15,16,3,4,5,6,7,8,9
3.0,3525035,3158540,2504034,3318120,,3318120,3624420,2967965,3597696,3525035,,3318120,,3158540,
4.0,3541985,3174220,,3334240,,3334240,3642400,2982525,3937536,3615552,,3334240,,3098284,
