,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層12,5.0,低層,12,3824691,10959,349
10.0/F中層12,10.0,中層,12,3880880,11120,349
16.0/F高層12,16.0,高層,12,3936720,11280,349
5.0/F低層13,5.0,低層,13,3824691,10959,349
10.0/F中層13,10.0,中層,13,3880880,11120,349
16.0/F高層13,16.0,高層,13,3936720,11280,349
5.0/F低層19,5.0,低層,19,3863110,10882,355
10.0/F中層19,10.0,中層,19,3919910,11042,355
16.0/F高層19,16.0,高層,19,3976355,11201,355
5.0/F低層2,5.0,低層,2,3854235,10857,355
10.0/F中層2,10.0,中層,2,3911390,11018,355
16.0/F高層2,16.0,高層,2,3969255,11181,355
5.0/F低層21,5.0,低層,21,3836906,10994,349
10.0/F中層21,10.0,中層,21,3893095,11155,349
16.0/F高層21,16.0,高層,21,3949982,11318,349
5.0/F低層22,5.0,低層,22,3854007,11043,349
10.0/F中層22,10.0,中層,22,3921364,11236,349
16.0/F高層22,16.0,高層,22,3967781,11369,349
5.0/F低層23,5.0,低層,23,3824691,10959,349
10.0/F中層23,10.0,中層,23,3880880,11120,349
16.0/F高層23,16.0,高層,23,3936720,11280,349
5.0/F低層24,5.0,低層,24,3824691,10959,349
10.0/F中層24,10.0,中層,24,3880880,11120,349
16.0/F高層24,16.0,高層,24,3936720,11280,349
5.0/F低層26,5.0,低層,26,3863110,10882,355
10.0/F中層26,10.0,中層,26,3919910,11042,355
16.0/F高層26,16.0,高層,26,3976355,11201,355
5.0/F低層5,5.0,低層,5,3897534,10649,366
10.0/F中層5,10.0,中層,5,3954264,10804,366
16.0/F高層5,16.0,高層,5,4008798,10953,366
5.0/F低層6,5.0,低層,6,3931938,10743,366
10.0/F中層6,10.0,中層,6,3990132,10902,366
16.0/F高層6,16.0,高層,6,4047228,11058,366
5.0/F低層7,5.0,低層,7,3931938,10743,366
10.0/F中層7,10.0,中層,7,3990132,10902,366
16.0/F高層7,16.0,高層,7,4047228,11058,366
