,1,2,3,4,5,6,7,8
5.0,4357500,4825800,5702840,5623800,4936680,4859400,5722080,5493280
12.0,4573380,4910640,5893160,5920720,4959780,4998840,5924360,5713760
18.0,4280220,5049240,6259760,6082960,5087880,5127360,6291480,5878600
