,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
20.0/F低層A,20.0,低層,A,10409995,12773,815,401,4,NTW
40.0/F中層A,40.0,中層,A,10369245,12723,815,346,3,NTW
60.0/F高層A,60.0,高層,A,10728070,13115,818,355,4,NTW
20.0/F低層B,20.0,低層,B,11030656,11648,947,348,4,NTW
40.0/F中層B,40.0,中層,B,12371608,13064,947,397,4,NTW
60.0/F高層B,60.0,高層,B,13309380,14084,945,362,4,NTW
20.0/F低層C,20.0,低層,C,12166109,12847,947,384,3,NTW
40.0/F中層C,40.0,中層,C,12829009,13547,947,365,3,NTW
60.0/F高層C,60.0,高層,C,13078800,13840,945,351,4,NTW
20.0/F低層D,20.0,低層,D,9048945,11103,815,361,3,NTW
40.0/F中層D,40.0,中層,D,9855795,12093,815,323,3,NTW
60.0/F高層D,60.0,高層,D,10713346,13097,818,376,4,NTW
20.0/F低層E,20.0,低層,E,6897150,11790,585,338,3,NTW
40.0/F中層E,40.0,中層,E,7161570,12242,585,370,3,NTW
60.0/F高層E,60.0,高層,E,7806366,13413,582,381,3,NTW
20.0/F低層F,20.0,低層,F,6732274,12799,526,397,4,NTW
40.0/F中層F,40.0,中層,F,7255118,13793,526,388,4,NTW
60.0/F高層F,60.0,高層,F,7333610,13837,530,355,3,NTW
20.0/F低層G,20.0,低層,G,6719124,12774,526,345,3,NTW
40.0/F中層G,40.0,中層,G,7519696,14296,526,399,3,NTW
60.0/F高層G,60.0,高層,G,7590130,14321,530,394,3,NTW
20.0/F低層H,20.0,低層,H,6959160,11896,585,386,3,NTW
40.0/F中層H,40.0,中層,H,7486245,12797,585,411,4,NTW
60.0/F高層H,60.0,高層,H,7670362,13202,581,336,3,NTW
