,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,14674026,16694,879
8.0/F中層A,8.0,中層,A,15529293,17667,879
12.0/F高層A,12.0,高層,A,17457819,19861,879
3.0/F低層B,3.0,低層,B,7866240,16388,480
8.0/F中層B,8.0,中層,B,8155680,16991,480
12.0/F高層B,12.0,高層,B,8532960,17777,480
3.0/F低層C,3.0,低層,C,6977150,14845,470
8.0/F中層C,8.0,中層,C,7454670,15861,470
12.0/F高層C,12.0,高層,C,7955690,16927,470
3.0/F低層D,3.0,低層,D,13123356,14981,876
8.0/F中層D,8.0,中層,D,14080824,16074,876
12.0/F高層D,12.0,高層,D,16037808,18308,876
3.0/F低層E,3.0,低層,E,7779574,14762,527
8.0/F中層E,8.0,中層,E,8458350,16050,527
12.0/F高層E,12.0,高層,E,9268876,17588,527
3.0/F低層F,3.0,低層,F,7706902,15082,511
8.0/F中層F,8.0,中層,F,8188775,16025,511
12.0/F高層F,12.0,高層,F,8392664,16424,511
3.0/F低層G,3.0,低層,G,6869016,14553,472
8.0/F中層G,8.0,中層,G,7804992,16536,472
12.0/F高層G,12.0,高層,G,8401128,17799,472
3.0/F低層H,3.0,低層,H,5745828,18183,316
8.0/F中層H,8.0,中層,H,6163896,19506,316
12.0/F高層H,12.0,高層,H,6717844,21259,316
