,A,B,C,D,E,F,G,H
10.0,9143722,6569984,8148015,8972142,6420204,6480432,6576222,6200474
24.0,8163478,6960128,9060660,8418610,7528052,6961248,7210002,6984348
37.0,8443228,7094272,9040005,8798324,7283283,7005600,7087270,6622049
