,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,10865400,10920,995,120,1,KTST
11.0/F中層A,11.0,中層,A,11135045,11191,995,115,1,KTST
15.0/F高層A,15.0,高層,A,11494240,11552,995,109,1,KTST
8.0/F低層B,8.0,低層,B,10142352,11121,912,74,1,KTST
11.0/F中層B,11.0,中層,B,10394064,11397,912,71,1,KTST
15.0/F高層B,15.0,高層,B,10729680,11765,912,67,1,KTST
8.0/F低層C,8.0,低層,C,,,,,,KTST
11.0/F中層C,11.0,中層,C,,,,,,KTST
15.0/F高層C,15.0,高層,C,,,,,,KTST
8.0/F低層D,8.0,低層,D,9218637,11367,811,66,1,KTST
11.0/F中層D,11.0,中層,D,9447339,11649,811,63,1,KTST
15.0/F高層D,15.0,高層,D,9752275,12025,811,59,1,KTST
8.0/F低層E,8.0,低層,E,,,,,,KTST
11.0/F中層E,11.0,中層,E,,,,,,KTST
15.0/F高層E,15.0,高層,E,,,,,,KTST
