,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,13000240,16456,790,318,4,NTKO
8.0/F中層A,8.0,中層,A,14308480,18112,790,322,3,NTKO
10.0/F高層A,10.0,高層,A,14448310,18289,790,322,3,NTKO
4.0/F低層B,4.0,低層,B,13299649,17029,781,348,3,NTKO
8.0/F中層B,8.0,中層,B,14765586,18906,781,384,3,NTKO
10.0/F高層B,10.0,高層,B,14830409,18989,781,384,3,NTKO
4.0/F低層C,4.0,低層,C,8524288,16649,512,364,4,NTKO
8.0/F中層C,8.0,中層,C,9045504,17667,512,377,3,NTKO
10.0/F高層C,10.0,高層,C,9112064,17797,512,380,3,NTKO
4.0/F低層D,4.0,低層,D,11902188,16811,708,363,4,NTKO
8.0/F中層D,8.0,中層,D,12234240,17280,708,371,3,NTKO
10.0/F高層D,10.0,高層,D,11981484,16923,708,372,3,NTKO
4.0/F低層E,4.0,低層,E,7183143,17649,407,386,4,NTKO
8.0/F中層E,8.0,中層,E,7122907,17501,407,387,3,NTKO
10.0/F高層E,10.0,高層,E,7174189,17627,407,387,3,NTKO
4.0/F低層F,4.0,低層,F,7019906,17506,401,351,3,NTKO
8.0/F中層F,8.0,中層,F,7089279,17679,401,409,3,NTKO
10.0/F高層F,10.0,高層,F,7141810,17810,401,406,3,NTKO
