,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A1,2.0,低層,A1,3205780,7204,445
3.0/F中層A1,3.0,中層,A1,3220910,7238,445
4.0/F高層A1,4.0,高層,A1,3235595,7271,445
2.0/F低層A2,2.0,低層,A2,2521661,7807,323
3.0/F中層A2,3.0,中層,A2,2583677,7999,323
4.0/F高層A2,4.0,高層,A2,2545563,7881,323
2.0/F低層A3,2.0,低層,A3,3003182,7397,406
3.0/F中層A3,3.0,中層,A3,2969484,7314,406
4.0/F高層A3,4.0,高層,A3,3031196,7466,406
2.0/F低層B2,2.0,低層,B2,2585865,7719,335
3.0/F中層B2,3.0,中層,B2,2598260,7756,335
4.0/F高層B2,4.0,高層,B2,2610320,7792,335
2.0/F低層C1,2.0,低層,C1,2585865,7719,335
3.0/F中層C1,3.0,中層,C1,2598260,7756,335
4.0/F高層C1,4.0,高層,C1,2438465,7279,335
2.0/F低層C3,2.0,低層,C3,2324322,7826,297
3.0/F中層C3,3.0,中層,C3,2294622,7726,297
4.0/F高層C3,4.0,高層,C3,2381940,8020,297
2.0/F低層D1,2.0,低層,D1,2563755,7653,335
3.0/F中層D1,3.0,中層,D1,2555380,7628,335
4.0/F高層D1,4.0,高層,D1,2586870,7722,335
2.0/F低層D3,2.0,低層,D3,2414610,8130,297
3.0/F中層D3,3.0,中層,D3,2425896,8168,297
4.0/F高層D3,4.0,高層,D3,2437182,8206,297
2.0/F低層E3,2.0,低層,E3,2339469,7877,297
3.0/F中層E3,3.0,中層,E3,2372733,7989,297
4.0/F高層E3,4.0,高層,E3,2384316,8028,297
2.0/F低層F3,2.0,低層,F3,2406888,8104,297
3.0/F中層F3,3.0,中層,F3,2418174,8142,297
4.0/F高層F3,4.0,高層,F3,2429460,8180,297
2.0/F低層F4,2.0,低層,F4,2411046,8118,297
3.0/F中層F4,3.0,中層,F4,2422926,8158,297
4.0/F高層F4,4.0,高層,F4,2434212,8196,297
2.0/F低層G1,2.0,低層,G1,2497280,7804,320
3.0/F中層G1,3.0,中層,G1,2509120,7841,320
4.0/F高層G1,4.0,高層,G1,2520960,7878,320
