,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,13692912,14444,948
8.0/F中層A,8.0,中層,A,13269156,13997,948
11.0/F高層A,11.0,高層,A,12633996,13327,948
6.0/F低層B,6.0,低層,B,14129021,14551,971
8.0/F中層B,8.0,中層,B,13691100,14100,971
11.0/F高層B,11.0,高層,B,12983152,13468,964
6.0/F低層C,6.0,低層,C,7392504,13272,557
8.0/F中層C,8.0,中層,C,7373566,13238,557
11.0/F高層C,11.0,高層,C,7031568,12624,557
6.0/F低層D,6.0,低層,D,9739562,12866,757
8.0/F中層D,8.0,中層,D,9398155,12415,757
11.0/F高層D,11.0,高層,D,8982562,11866,757
6.0/F低層E,6.0,低層,E,9509434,12562,757
8.0/F中層E,8.0,中層,E,9277035,12255,757
11.0/F高層E,11.0,高層,E,8830405,11665,757
6.0/F低層F,6.0,低層,F,7383124,13622,542
8.0/F中層F,8.0,中層,F,7442202,13731,542
11.0/F高層F,11.0,高層,F,6800474,12547,542
