,A,B,C,D,E,F,G,H,J,K
6.0,5874630,5914149,5900602,5920650,4283230,4652739,5902958,5914149,4848354,4199380
17.0,6183200,6190390,6181555,6202080,4469420,4904382,6225141,6190390,5124630,4460820
29.0,6526580,6521408,6529654,6552540,4693880,5124147,6550269,6521408,5270979,4787190
