,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,11202584,12847,872,330,5,NST
14.0/F中層A,14.0,中層,A,10999408,12614,872,306,4,NST
23.0/F高層A,23.0,高層,A,11510400,13200,872,349,5,NST
6.0/F低層B,6.0,低層,B,11225448,12888,871,314,5,NST
14.0/F中層B,14.0,中層,B,11073023,12713,871,336,5,NST
23.0/F高層B,23.0,高層,B,11497200,13200,871,354,5,NST
6.0/F低層C,6.0,低層,C,9056048,14128,641,349,5,NST
14.0/F中層C,14.0,中層,C,8522095,13295,641,339,4,NST
23.0/F高層C,23.0,高層,C,9634871,15031,641,330,5,NST
6.0/F低層D,6.0,低層,D,8841954,13794,641,372,4,NST
14.0/F中層D,14.0,中層,D,8927207,13927,641,368,4,NST
23.0/F高層D,23.0,高層,D,9445135,14735,641,368,4,NST
6.0/F低層E,6.0,低層,E,9213093,14373,641,335,4,NST
14.0/F中層E,14.0,中層,E,9521414,14854,641,326,4,NST
23.0/F高層E,23.0,高層,E,9807941,15301,641,319,4,NST
6.0/F低層F,6.0,低層,F,9185530,14330,641,337,4,NST
14.0/F中層F,14.0,中層,F,8899644,13884,641,340,3,NST
23.0/F高層F,23.0,高層,F,9784224,15264,641,321,4,NST
6.0/F低層G,6.0,低層,G,10717655,12305,871,268,4,NST
14.0/F中層G,14.0,中層,G,11066926,12706,871,288,4,NST
23.0/F高層G,23.0,高層,G,11520717,13227,871,384,4,NST
6.0/F低層H,6.0,低層,H,11722296,13443,872,309,4,NST
14.0/F中層H,14.0,中層,H,11570568,13269,872,334,3,NST
23.0/F高層H,23.0,高層,H,11655152,13366,872,288,4,NST
