,11,12,13,14,15,17,18,22,24,5,8,9
9.0,7562,7199,7235,7517,7124,7562,7614,7446,7562,7199,7201,7492
20.0,7546,7188,7239,7547,7383,7492,7984,7596,7546,7188,7914,7451
30.0,7932,7551,7631,7790,7754,7871,8352,7762,7932,7551,8378,7932
