,A,B,C,D,E,F,G,H
6.0,10915,10929,11291,10504,11670,10787,11067,11590
15.0,11229,11177,11555,12080,12852,11390,11910,11532
24.0,11619,11919,11992,11545,12356,11840,12250,12151
