,A,B,C,D,E,F,G,H
7.0,12463,12551,12750,13139,13148,12520,12705,12555
18.0,12672,13069,13256,13549,13946,12998,12822,11623
28.0,12807,13505,13147,14046,14117,13399,13148,12314
