,1,10,2,3,4,5,6,7,8,9
6.0,5071870,3999173,5120622,3981930,5964315,3909349,5017578,5120622,4027243,5914005
17.0,5288484,4173207,5337790,4162781,6224250,4163182,5153862,5337790,4214911,6169425
28.0,5505098,4342028,5554958,4340424,6482895,4330800,5482384,5554958,4395361,6426135
