,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層2,3.0,低層,2,3425165,7697,445
4.0/F中層2,4.0,中層,2,3439405,7729,445
4.0/F高層2,4.0,高層,2,3439405,7729,445
3.0/F低層3,3.0,低層,3,3279884,7354,446
4.0/F中層3,4.0,中層,3,3445796,7726,446
4.0/F高層3,4.0,高層,3,3445796,7726,446
3.0/F低層4A,3.0,低層,4A,3009256,7796,386
4.0/F中層4A,4.0,中層,4A,3021994,7829,386
4.0/F高層4A,4.0,高層,4A,3021994,7829,386
3.0/F低層5,3.0,低層,5,3456900,7682,450
4.0/F中層5,4.0,中層,5,3471300,7714,450
4.0/F高層5,4.0,高層,5,3471300,7714,450
3.0/F低層6A,3.0,低層,6A,3026626,7841,386
4.0/F中層6A,4.0,中層,6A,2982236,7726,386
4.0/F高層6A,4.0,高層,6A,2982236,7726,386
3.0/F低層7,3.0,低層,7,3265110,7830,417
4.0/F中層7,4.0,中層,7,3278871,7863,417
4.0/F高層7,4.0,高層,7,3278871,7863,417
