,A,B,C,D,E,F,G,H,J,K
6.0,4236944,3806176,3644520,4508400,3460499,3597584,4456576,4456576,4456576,3460499
14.0,4358304,3928628,3749064,4600432,3571697,4600432,4600432,4600432,4600432,3571697
23.0,4512816,4067052,3861836,4762048,3697549,4762048,4762048,4762048,4762048,3697549
