,1,11,12,13,14,15,16,17,18,19,2,9
7.0,6974,7101,6737,6946,6774,6991,7002,7012,7071,6623,6977,6785
18.0,7288,7450,7047,7278,7082,7343,7356,7374,7416,7155,7321,7204
29.0,7597,7692,7376,7609,7421,7573,7707,7681,7671,7493,7630,7455
