,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,5168408,12104,427
6.0/F中層A,6.0,中層,A,5249111,12293,427
8.0/F高層A,8.0,高層,A,5299497,12411,427
3.0/F低層B,3.0,低層,B,3978816,12512,318
6.0/F中層B,6.0,中層,B,4041462,12709,318
8.0/F高層B,8.0,高層,B,4080576,12832,318
3.0/F低層C,3.0,低層,C,3978816,12512,318
6.0/F中層C,6.0,中層,C,4041462,12709,318
8.0/F高層C,8.0,高層,C,4080576,12832,318
3.0/F低層D,3.0,低層,D,3945108,12406,318
6.0/F中層D,6.0,中層,D,3911400,12300,318
8.0/F高層D,8.0,高層,D,3951468,12426,318
3.0/F低層E,3.0,低層,E,3789606,11917,318
6.0/F中層E,6.0,中層,E,3847482,12099,318
8.0/F高層E,8.0,高層,E,3887868,12226,318
3.0/F低層F,3.0,低層,F,3883416,12212,318
6.0/F中層F,6.0,中層,F,3944790,12405,318
8.0/F高層F,8.0,高層,F,3966732,12474,318
3.0/F低層G,3.0,低層,G,3978816,12512,318
6.0/F中層G,6.0,中層,G,4041462,12709,318
8.0/F高層G,8.0,高層,G,4080576,12832,318
3.0/F低層H,3.0,低層,H,3906312,12284,318
6.0/F中層H,6.0,中層,H,4171206,13117,318
8.0/F高層H,8.0,高層,H,4006800,12600,318
3.0/F低層I,3.0,低層,I,3791514,11923,318
6.0/F中層I,6.0,中層,I,3849390,12105,318
8.0/F高層I,8.0,高層,I,3857976,12132,318
3.0/F低層J,3.0,低層,J,5773440,11904,485
6.0/F中層J,6.0,中層,J,5863650,12090,485
8.0/F高層J,8.0,高層,J,5919425,12205,485
3.0/F低層K,3.0,低層,K,3928704,12592,312
6.0/F中層K,6.0,中層,K,3990480,12790,312
8.0/F高層K,8.0,高層,K,4029168,12914,312
3.0/F低層L,3.0,低層,L,3928704,12592,312
6.0/F中層L,6.0,中層,L,3990480,12790,312
8.0/F高層L,8.0,高層,L,4029168,12914,312
3.0/F低層M,3.0,低層,M,3928704,12592,312
6.0/F中層M,6.0,中層,M,3990480,12790,312
8.0/F高層M,8.0,高層,M,4029168,12914,312
3.0/F低層N,3.0,低層,N,3962712,12701,312
6.0/F中層N,6.0,中層,N,4024800,12900,312
8.0/F高層N,8.0,高層,N,4331184,13882,312
3.0/F低層O,3.0,低層,O,3928704,12592,312
6.0/F中層O,6.0,中層,O,3990480,12790,312
8.0/F高層O,8.0,高層,O,4029168,12914,312
3.0/F低層P,3.0,低層,P,4210128,13494,312
6.0/F中層P,6.0,中層,P,4126824,13227,312
8.0/F高層P,8.0,高層,P,4098432,13136,312
3.0/F低層Q,3.0,低層,Q,3928704,12592,312
6.0/F中層Q,6.0,中層,Q,3990480,12790,312
8.0/F高層Q,8.0,高層,Q,4029168,12914,312
3.0/F低層R,3.0,低層,R,5671025,11939,475
6.0/F中層R,6.0,中層,R,5443025,11459,475
8.0/F高層R,8.0,高層,R,5814000,12240,475
