,1,10,11,12,13,14,15,16,2,3,4,6,7,8,9
8.0,646,601,601,539,539,433,433,646,601,601,539,433,433,646,646
20.0,639,601,597,535,535,429,429,639,597,601,539,429,429,639,432
33.0,634,594,594,530,530,426,426,634,594,601,530,426,426,634,634
