,1,10,11,14,15,20,21,22,23,24,3,4,5,9
6.0,381,381,381,381,381,490,490,381,381,381,381,490,490,381
18.0,381,381,381,381,381,490,490,381,381,381,381,490,490,381
28.0,381,381,381,381,381,490,490,381,381,381,381,490,490,381
