,A,B,C,D,E,F,G,H,J,K
7.0,6609088,6597333,6609088,6503948,4812546,5254304,6609088,6609088,5346826,4794013
18.0,6986192,6973800,6986192,6874736,5077611,5569388,6986192,6986192,5646630,5062526
29.0,7347312,7334310,7347312,7229200,5334918,5855916,7347312,7347312,5939686,5323712
