,A,B,C,D,E,F,G,H
10.0,15573,15935,16662,16533,15861,14697,15078,15957
18.0,16842,17005,17725,17193,16570,15915,16368,17002
27.0,17444,17782,18617,17698,17606,17332,17838,18420
