,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4323330,13101,330,255,3,HSKW
6.0/F中層A,6.0,中層,A,4386690,13293,330,260,3,HSKW
9.0/F高層A,9.0,高層,A,4447080,13476,330,256,3,HSKW
3.0/F低層B,3.0,低層,B,4372748,12638,346,310,4,HSKW
6.0/F中層B,6.0,中層,B,4435374,12819,346,319,4,HSKW
9.0/F高層B,9.0,高層,B,4498346,13001,346,315,4,HSKW
3.0/F低層C,3.0,低層,C,4906230,12810,383,312,3,HSKW
6.0/F中層C,6.0,中層,C,4979383,13001,383,319,3,HSKW
9.0/F高層C,9.0,高層,C,5049089,13183,383,316,3,HSKW
3.0/F低層D,3.0,低層,D,3697276,15278,242,50,1,HSKW
6.0/F中層D,6.0,中層,D,3693645,15585,237,50,1,HSKW
9.0/F高層D,9.0,高層,D,3747681,15813,237,47,1,HSKW
3.0/F低層E,3.0,低層,E,4100680,13228,310,356,4,HSKW
6.0/F中層E,6.0,中層,E,4079910,13161,310,211,3,HSKW
9.0/F高層E,9.0,高層,E,4136330,13343,310,208,3,HSKW
