,1,10,11,12,13,14,15,3,4,5,6,7,8,9
3.0,8332,8410,8328,8329,8343,8355,8255,8337,8329,8342,8394,8332,8331,8424
8.0,8603,8684,8599,8599,8616,8628,8525,8608,8602,8616,8673,8603,8602,8699
11.0,8765,8847,8761,8761,8778,8790,8686,8770,8763,8778,8839,8765,8764,8863
