,10,13,14,15,18,19,2,22,4
12.0,2827401,3504480,2865120,2796921,2441067,2843784,2843784,2887218,3485860
21.0,2942082,3650010,2979039,2906268,2554224,2954655,2954655,3000756,3618160
30.0,2792730,3793090,2687574,2711196,2664333,2687574,2687574,3107436,3284960
