,A,B,C,D,E,F,G,H,J,K
5.0,6703872,6489013,6563750,6621755,4832372,4825821,5381560,5288668,5411432,4893963
14.0,6473306,6735804,6812730,6872845,5018995,5010720,5590595,5490012,5621760,5082747
23.0,7204134,6974349,7054630,7116795,5203032,5194761,5796720,5679740,5828672,5269346
