,A,B,C,D,E,F,G,H,J,K
6.0,4231248,5399040,5411472,5381376,4185872,4575252,5411472,5411472,4579608,4184579
15.0,4393536,5591440,4419280,4393536,4336291,4738360,4419280,4419280,4742232,4334567
24.0,4556412,5782656,4582672,4556412,4470763,3912656,4582672,4582672,4905340,4484555
