,A,B,C,D,E,F,G,H
2.0,14376,17445,17152,14112,14153,14027,14510,13984
5.0,14912,18141,16684,14638,14681,14556,15050,14500
8.0,15448,19237,17266,15164,15209,15086,15591,15017
