,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,4303530,12474,345
8.0/F中層1,8.0,中層,1,4257300,12340,345
11.0/F高層1,11.0,高層,1,4334925,12565,345
4.0/F低層10,4.0,低層,10,3979625,12245,325
8.0/F中層10,8.0,中層,10,4079075,12551,325
11.0/F高層10,11.0,高層,10,4152850,12778,325
4.0/F低層11,4.0,低層,11,3979625,12245,325
8.0/F中層11,8.0,中層,11,4079075,12551,325
11.0/F高層11,11.0,高層,11,4095000,12600,325
4.0/F低層12,4.0,低層,12,5030725,11837,425
8.0/F中層12,8.0,中層,12,5155675,12131,425
11.0/F高層12,11.0,高層,12,5247475,12347,425
4.0/F低層2,4.0,低層,2,3979625,12245,325
8.0/F中層2,8.0,中層,2,4079075,12551,325
11.0/F高層2,11.0,高層,2,4152850,12778,325
4.0/F低層3,4.0,低層,3,3331935,11691,285
8.0/F中層3,8.0,中層,3,3424845,12017,285
11.0/F高層3,11.0,高層,3,3493245,12257,285
4.0/F低層4,4.0,低層,4,3412020,11972,285
8.0/F中層4,8.0,中層,4,3496950,12270,285
11.0/F高層4,11.0,高層,4,3559365,12489,285
4.0/F低層5,4.0,低層,5,4047225,12453,325
8.0/F中層5,8.0,中層,5,4079075,12551,325
11.0/F高層5,11.0,高層,5,4152850,12778,325
4.0/F低層6,4.0,低層,6,4174500,12100,345
8.0/F中層6,8.0,中層,6,4279380,12404,345
11.0/F高層6,11.0,高層,6,4357005,12629,345
4.0/F低層7,4.0,低層,7,5030725,11837,425
8.0/F中層7,8.0,中層,7,5155675,12131,425
11.0/F高層7,11.0,高層,7,5247475,12347,425
4.0/F低層8,4.0,低層,8,3988725,12273,325
8.0/F中層8,8.0,中層,8,4088175,12579,325
11.0/F高層8,11.0,高層,8,4173325,12841,325
4.0/F低層9,4.0,低層,9,3972800,12224,325
8.0/F中層9,8.0,中層,9,4072575,12531,325
11.0/F高層9,11.0,高層,9,4146675,12759,325
