,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,10697607,21699,493,348,3,KKAI
20.0/F中層A,20.0,中層,A,12129772,24604,493,347,3,KKAI
32.0/F高層A,32.0,高層,A,12887595,26355,489,347,3,KKAI
7.0/F低層B,7.0,低層,B,8322246,25926,321,429,3,KKAI
20.0/F中層B,20.0,中層,B,9197292,28652,321,426,3,KKAI
32.0/F高層B,32.0,高層,B,9784639,30293,323,444,3,KKAI
7.0/F低層C,7.0,低層,C,4888776,21442,228,329,3,KKAI
20.0/F中層C,20.0,中層,C,5382396,23607,228,322,3,KKAI
32.0/F高層C,32.0,高層,C,5612448,24616,228,346,3,KKAI
7.0/F低層D,7.0,低層,D,7943304,22188,358,366,3,KKAI
20.0/F中層D,20.0,中層,D,7909652,22094,358,389,3,KKAI
32.0/F高層D,32.0,高層,D,8295218,23171,358,379,3,KKAI
7.0/F低層E,7.0,低層,E,7113120,20440,348,328,3,KKAI
20.0/F中層E,20.0,中層,E,7791024,22388,348,336,3,KKAI
32.0/F高層E,32.0,高層,E,8277180,23785,348,346,3,KKAI
7.0/F低層F,7.0,低層,F,10785885,21615,499,381,3,KKAI
20.0/F中層F,20.0,中層,F,12286378,24622,499,361,3,KKAI
32.0/F高層F,32.0,高層,F,13035434,25967,502,344,3,KKAI
7.0/F低層G,7.0,低層,G,7938444,22299,356,323,3,KKAI
20.0/F中層G,20.0,中層,G,7992556,22451,356,335,3,KKAI
32.0/F高層G,32.0,高層,G,8426520,23670,356,397,4,KKAI
7.0/F低層H,7.0,低層,H,13580784,26946,504,414,3,KKAI
20.0/F中層H,20.0,中層,H,14579208,28927,504,420,3,KKAI
32.0/F高層H,32.0,高層,H,14625770,29135,502,390,3,KKAI
