,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,535,470,445,470,445,470,470,445,470,445,470,445,470,445
3.0,535,470,445,470,445,470,470,445,470,445,470,445,470,445
4.0,535,470,445,470,445,470,470,445,470,445,470,445,470,445
