,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,11625978,15522,749,363,3,HA
22.0/F中層A,22.0,中層,A,12386213,16537,749,418,3,HA
35.0/F高層A,35.0,高層,A,11921833,15917,749,385,3,HA
8.0/F低層B,8.0,低層,B,12466280,16403,760,351,3,HA
22.0/F中層B,22.0,中層,B,10571600,13910,760,396,4,HA
35.0/F高層B,35.0,高層,B,11085360,14586,760,351,4,HA
8.0/F低層C,8.0,低層,C,9772444,14762,662,361,4,HA
22.0/F中層C,22.0,中層,C,10317932,15586,662,356,4,HA
35.0/F高層C,35.0,高層,C,10470192,15816,662,331,4,HA
8.0/F低層D,8.0,低層,D,9398536,14594,644,370,3,HA
22.0/F中層D,22.0,中層,D,10139136,15744,644,361,3,HA
35.0/F高層D,35.0,高層,D,10712940,16635,644,325,3,HA
8.0/F低層E,8.0,低層,E,11687584,15542,752,386,4,HA
22.0/F中層E,22.0,中層,E,12189168,16209,752,386,4,HA
35.0/F高層E,35.0,高層,E,12135024,16137,752,349,4,HA
8.0/F低層F,8.0,低層,F,11393705,15091,755,392,4,HA
22.0/F中層F,22.0,中層,F,11979585,15867,755,358,3,HA
35.0/F高層F,35.0,高層,F,12736095,16869,755,348,3,HA
8.0/F低層G,8.0,低層,G,12172110,16122,755,394,4,HA
22.0/F中層G,22.0,中層,G,12874260,17052,755,355,3,HA
35.0/F高層G,35.0,高層,G,13327260,17652,755,337,3,HA
8.0/F低層H,8.0,低層,H,11608624,15437,752,342,4,HA
22.0/F中層H,22.0,中層,H,10697952,14226,752,331,4,HA
35.0/F高層H,35.0,高層,H,12135024,16137,752,349,4,HA
