,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4982064,18384,271,366,3,KHMT
6.0/F中層A,6.0,中層,A,4906997,18107,271,292,3,KHMT
10.0/F高層A,10.0,高層,A,5055505,18655,271,286,3,KHMT
3.0/F低層B,3.0,低層,B,4475790,16335,274,366,3,KHMT
6.0/F中層B,6.0,中層,B,4586486,16739,274,362,3,KHMT
10.0/F高層B,10.0,高層,B,4734720,17280,274,356,3,KHMT
3.0/F低層C,3.0,低層,C,5242442,19133,274,394,4,KHMT
6.0/F中層C,6.0,中層,C,5453148,19902,274,393,4,KHMT
10.0/F高層C,10.0,高層,C,5628508,20542,274,374,4,KHMT
3.0/F低層D,3.0,低層,D,4744397,17507,271,251,3,KHMT
6.0/F中層D,6.0,中層,D,4973920,17764,280,246,3,KHMT
10.0/F高層D,10.0,高層,D,5124280,18301,280,242,3,KHMT
