,A,B,C,D,E,F,G,H
6.0,10391560,10451935,7136609,10161908,6757540,6645940,6420496,7058328
10.0,11770187,11079085,7307070,10188644,6941080,6740290,6479187,8370450
17.0,12958023,11390400,7512966,10429825,7042160,7173560,6763416,8208000
