,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,4876550,13933,350,301,4,HKT
13.0/F中層A,13.0,中層,A,5068350,14481,350,305,4,HKT
19.0/F高層A,19.0,高層,A,4866750,13905,350,362,4,HKT
7.0/F低層B,7.0,低層,B,5634765,13913,405,300,4,HKT
13.0/F中層B,13.0,中層,B,5857515,14463,405,304,4,HKT
19.0/F高層B,19.0,高層,B,6356070,15694,405,300,4,HKT
7.0/F低層C,7.0,低層,C,4845750,13650,355,373,4,HKT
13.0/F中層C,13.0,中層,C,5059815,14253,355,353,4,HKT
19.0/F高層C,19.0,高層,C,5269265,14843,355,353,4,HKT
7.0/F低層D,7.0,低層,D,4364100,14547,300,313,4,HKT
13.0/F中層D,13.0,中層,D,4516800,15056,300,321,4,HKT
19.0/F高層D,19.0,高層,D,4796400,15988,300,327,4,HKT
7.0/F低層E,7.0,低層,E,4380900,14603,300,349,4,HKT
13.0/F中層E,13.0,中層,E,4508400,15028,300,355,4,HKT
19.0/F高層E,19.0,高層,E,4779300,15931,300,350,4,HKT
7.0/F低層F,7.0,低層,F,4944795,13929,355,326,4,HKT
13.0/F中層F,13.0,中層,F,5129040,14448,355,315,4,HKT
19.0/F高層F,19.0,高層,F,5452090,15358,355,302,4,HKT
7.0/F低層G,7.0,低層,G,5583735,13787,405,321,3,HKT
13.0/F中層G,13.0,中層,G,5790690,14298,405,336,3,HKT
19.0/F高層G,19.0,高層,G,6002505,14821,405,336,3,HKT
7.0/F低層H,7.0,低層,H,5056450,14447,350,372,4,HKT
13.0/F中層H,13.0,中層,H,5225150,14929,350,379,4,HKT
19.0/F高層H,19.0,高層,H,5405750,15445,350,371,4,HKT
