,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,8672872,12181,712,322,4,NTY
18.0/F中層A,18.0,中層,A,9044536,12703,712,327,4,NTY
27.0/F高層A,27.0,高層,A,9391992,13191,712,319,4,NTY
6.0/F低層B,6.0,低層,B,7269464,12136,599,332,4,NTY
18.0/F中層B,18.0,中層,B,7540212,12588,599,347,4,NTY
27.0/F高層B,27.0,高層,B,7831326,13074,599,337,4,NTY
6.0/F低層C,6.0,低層,C,7207168,12032,599,352,5,NTY
18.0/F中層C,18.0,中層,C,7555786,12614,599,303,4,NTY
27.0/F高層C,27.0,高層,C,7881043,13157,599,347,5,NTY
6.0/F低層D,6.0,低層,D,8841616,12418,712,384,3,NTY
18.0/F中層D,18.0,中層,D,9341440,13120,712,363,3,NTY
27.0/F高層D,27.0,高層,D,9713104,13642,712,328,3,NTY
6.0/F低層E,6.0,低層,E,8947844,12674,706,350,4,NTY
18.0/F中層E,18.0,中層,E,9242246,13091,706,332,4,NTY
27.0/F高層E,27.0,高層,E,9307904,13184,706,319,4,NTY
6.0/F低層F,6.0,低層,F,6945950,12629,550,322,5,NTY
18.0/F中層F,18.0,中層,F,7309500,13290,550,334,5,NTY
27.0/F高層F,27.0,高層,F,7581200,13784,550,317,5,NTY
6.0/F低層G,6.0,低層,G,7012500,12750,550,339,5,NTY
18.0/F中層G,18.0,中層,G,7365600,13392,550,302,4,NTY
27.0/F高層G,27.0,高層,G,7536100,13702,550,313,4,NTY
6.0/F低層H,6.0,低層,H,8534834,12089,706,355,4,NTY
18.0/F中層H,18.0,中層,H,8908308,12618,706,367,4,NTY
27.0/F高層H,27.0,高層,H,9249306,13101,706,364,4,NTY
