,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,13063072,17464,748,287,2,NTKO
13.0/F中層A,13.0,中層,A,13487936,18032,748,291,2,NTKO
21.0/F高層A,21.0,高層,A,14062400,18800,748,279,2,NTKO
6.0/F低層B,6.0,低層,B,12223269,17949,681,235,2,NTKO
13.0/F中層B,13.0,中層,B,11865063,17423,681,238,2,NTKO
21.0/F高層B,21.0,高層,B,12649575,18575,681,230,2,NTKO
6.0/F低層C,6.0,低層,C,6086850,18445,330,442,3,NTKO
13.0/F中層C,13.0,中層,C,6234030,18891,330,433,3,NTKO
21.0/F高層C,21.0,高層,C,6438960,19512,330,414,3,NTKO
6.0/F低層D,6.0,低層,D,6054360,19405,312,418,3,NTKO
13.0/F中層D,13.0,中層,D,6242496,20008,312,426,3,NTKO
21.0/F高層D,21.0,高層,D,6157008,19734,312,448,3,NTKO
6.0/F低層E,6.0,低層,E,6000980,19358,310,433,3,NTKO
13.0/F中層E,13.0,中層,E,6123740,19754,310,431,3,NTKO
21.0/F高層E,21.0,高層,E,6098630,19673,310,418,3,NTKO
6.0/F低層F,6.0,低層,F,6259830,20193,310,426,3,NTKO
13.0/F中層F,13.0,中層,F,6053990,19529,310,437,3,NTKO
21.0/F高層F,21.0,高層,F,6125910,19761,310,399,3,NTKO
6.0/F低層G,6.0,低層,G,6200376,19873,312,419,3,NTKO
13.0/F中層G,13.0,中層,G,6118944,19612,312,431,3,NTKO
21.0/F高層G,21.0,高層,G,6317376,20248,312,411,3,NTKO
6.0/F低層H,6.0,低層,H,6136000,18880,325,394,3,NTKO
13.0/F中層H,13.0,中層,H,6342050,19514,325,415,3,NTKO
21.0/F高層H,21.0,高層,H,6458400,19872,325,424,3,NTKO
