,A,B,C,D,E,F,G,H,J,K
6.0,3452544,3430640,3444256,3447216,2683406,2955788,3482736,3447216,2945140,2683406
19.0,3634288,3611792,3627776,3630736,2826067,3114540,3683424,3630736,3100504,2826067
30.0,3788800,3765712,3707104,3785248,2950195,3251028,3862208,3785248,3235056,2950195
