,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9
5.0,5511893,4580184,4659028,6027575,4580595,6722112,5757184,5871834,5663044,4659028,4623916,5757184,5565243,4580184,2344632
13.0,5580930,4636080,4715040,6412503,4740474,6794728,5969522,6056284,5940234,4715040,4754332,5926636,5891595,4636080,2441903
21.0,5970383,4840758,4931564,6141066,4991595,7243190,6084059,6128483,6257172,4931564,4946612,6082490,6056340,4840758,2539174
