,1,10,11,12,2,3,4,5,6,7,8,9
7.0,9116,10169,9014,9108,9047,9525,9888,8912,9292,9891,9055,9418
18.0,9604,11236,9463,9716,10377,9734,9930,9290,9785,10496,9655,9650
29.0,10186,11171,9900,9959,10122,10205,10167,9795,10368,10972,10532,10393
