,A,B,C,D,E,F,G,H,J,K
7.0,8241,8241,8112,8241,8892,8748,8241,8241,8654,8892
19.0,8622,8622,8484,8622,9289,9159,8622,8622,9051,9289
30.0,8979,8979,8834,8979,9664,9543,8979,8979,9423,9664
