,1,18,2,3,4,5,6,7,8
11.0,17135,23840,16939,16690,15260,16939,16939,16579,16782
17.0,17751,20056,17549,17285,15864,17549,15206,17153,17379
23.0,18369,20759,16080,17882,16490,18161,15701,17744,17960
