,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,10198740,11859,860,294,5,HCW
17.0/F中層A,17.0,中層,A,10799880,12558,860,349,5,HCW
28.0/F高層A,28.0,高層,A,11229880,13058,860,312,4,HCW
6.0/F低層B,6.0,低層,B,5849552,9881,592,390,4,HCW
17.0/F中層B,17.0,中層,B,5995776,10128,592,354,3,HCW
28.0/F高層B,28.0,高層,B,6319600,10675,592,374,3,HCW
6.0/F低層C,6.0,低層,C,7288998,10398,701,337,4,HCW
17.0/F中層C,17.0,中層,C,7403962,10562,701,340,4,HCW
28.0/F高層C,28.0,高層,C,7868024,11224,701,349,4,HCW
6.0/F低層D,6.0,低層,D,7044349,10049,701,334,4,HCW
17.0/F中層D,17.0,中層,D,7452331,10631,701,368,4,HCW
28.0/F高層D,28.0,高層,D,7753761,11061,701,350,4,HCW
6.0/F低層E,6.0,低層,E,5938940,10066,590,348,4,HCW
17.0/F中層E,17.0,中層,E,6308870,10693,590,365,4,HCW
28.0/F高層E,28.0,高層,E,6768480,11472,590,387,4,HCW
6.0/F低層F,6.0,低層,F,5953127,10039,593,342,4,HCW
17.0/F中層F,17.0,中層,F,6297660,10620,593,392,4,HCW
28.0/F高層F,28.0,高層,F,6446503,10871,593,322,3,HCW
6.0/F低層G,6.0,低層,G,6318310,10709,590,347,3,HCW
17.0/F中層G,17.0,中層,G,6689420,11338,590,397,3,HCW
28.0/F高層G,28.0,高層,G,7051680,11952,590,422,3,HCW
6.0/F低層H,6.0,低層,H,7133700,10191,700,341,5,HCW
17.0/F中層H,17.0,中層,H,7535500,10765,700,322,4,HCW
28.0/F高層H,28.0,高層,H,7858200,11226,700,350,4,HCW
6.0/F低層J,6.0,低層,J,7133700,10191,700,341,5,HCW
17.0/F中層J,17.0,中層,J,7535500,10765,700,322,4,HCW
28.0/F高層J,28.0,高層,J,7858200,11226,700,350,4,HCW
6.0/F低層K,6.0,低層,K,5839488,9864,592,362,4,HCW
17.0/F中層K,17.0,中層,K,6072736,10258,592,331,3,HCW
28.0/F高層K,28.0,高層,K,6405440,10820,592,369,3,HCW
