,A,B,C,D,E,F,G,H,J,K
5.0,6391600,6398743,7087500,6410600,6492942,6492942,9752288,6729480,6445650,6563218
10.0,6661875,6676280,7398000,6688714,6774606,6774606,10141300,7067520,6725495,7074116
15.0,7661065,6970652,7725240,6983216,7073385,7073385,10600950,7411500,7021830,7388407
