,A,B,C,D,E,F,G,H
6.0,5918780,5563200,5876435,5807895,5917440,5771040,5859810,5918780
10.0,6019950,5657750,5719360,6302020,6018610,5786220,5960130,6019950
15.0,6146915,5776700,5844410,6034355,6265545,5898420,6085530,6266580
