,1,2,3,4,5,6,7,8
9.0,4048200,4078100,4119700,4206150,4119700,4119700,4119700,4119700
22.0,4369950,4364750,4463550,4471350,4463550,4421950,4463550,4463550
33.0,4798300,4581200,4675450,4687150,4675450,4631250,4675450,4675450
