,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,5953756,13114,454
18.0/F中層A,18.0,中層,A,6457242,14223,454
27.0/F高層A,27.0,高層,A,7160034,15771,454
7.0/F低層B,7.0,低層,B,5189647,13693,379
18.0/F中層B,18.0,中層,B,5560688,14672,379
27.0/F高層B,27.0,高層,B,6087877,16063,379
7.0/F低層C,7.0,低層,C,5334520,13820,386
18.0/F中層C,18.0,中層,C,5984544,15504,386
27.0/F高層C,27.0,高層,C,6446972,16702,386
7.0/F低層D,7.0,低層,D,5413650,14025,386
18.0/F中層D,18.0,中層,D,5941312,15392,386
27.0/F高層D,27.0,高層,D,6068692,15722,386
7.0/F低層E,7.0,低層,E,5230764,13838,378
18.0/F中層E,18.0,中層,E,5832918,15431,378
27.0/F高層E,27.0,高層,E,6384042,16889,378
7.0/F低層F,7.0,低層,F,7873668,14828,531
18.0/F中層F,18.0,中層,F,8005887,15077,531
27.0/F高層F,27.0,高層,F,8753535,16485,531
7.0/F低層H,7.0,低層,H,6861360,14916,460
18.0/F中層H,18.0,中層,H,7441880,16178,460
27.0/F高層H,27.0,高層,H,7819540,16999,460
7.0/F低層J,7.0,低層,J,4242500,16970,250
18.0/F中層J,18.0,中層,J,4593750,18375,250
27.0/F高層J,27.0,高層,J,4620750,18483,250
