,1,2,3,4,5,6,7,8
9.0,17478,18194,18297,18032,18136,18251,19442,18686
20.0,18004,18075,19172,19038,18967,18954,19334,18611
31.0,18340,18889,20576,19452,19729,18651,19640,19441
