,1,10,11,12,1612,1708,1808,2,3,310,4,5,6,7,8,9
5.0,32753,21294,20192,20986,21067,21597,21597,21635,26609,23521,18660,20224,20690,32753,21597,22121
12.0,35455,19900,21968,22358,22606,23147,23147,23167,24797,24645,20179,21801,22567,35455,23147,23596
18.0,38909,23541,23277,24378,24410,30660,30660,24383,32038,29144,21508,23503,24264,38909,30660,25089
