,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,4930990,13327,370
13.0/F中層1,13.0,中層,1,5091200,13760,370
20.0/F高層1,20.0,高層,1,4092830,13874,295
6.0/F低層2,6.0,低層,2,4504500,13650,330
13.0/F中層2,13.0,中層,2,4650030,14091,330
20.0/F高層2,20.0,高層,2,6126315,13767,445
6.0/F低層3,6.0,低層,3,4486020,13594,330
13.0/F中層3,13.0,中層,3,4631220,14034,330
20.0/F高層3,20.0,高層,3,3943830,13838,285
6.0/F低層4,6.0,低層,4,4945050,13365,370
13.0/F中層4,13.0,中層,4,5105260,13798,370
20.0/F高層4,20.0,高層,4,4137080,14024,295
6.0/F低層5,6.0,低層,5,4581340,12382,370
13.0/F中層5,13.0,中層,5,4753390,12847,370
20.0/F高層5,20.0,高層,5,4891400,13220,370
6.0/F低層6,6.0,低層,6,4488990,13603,330
13.0/F中層6,13.0,中層,6,4633860,14042,330
20.0/F高層6,20.0,高層,6,4659930,14121,330
6.0/F低層7,6.0,低層,7,4234560,12832,330
13.0/F中層7,13.0,中層,7,4402530,13341,330
20.0/F高層7,20.0,高層,7,4543440,13768,330
6.0/F低層8,6.0,低層,8,4930990,13327,370
13.0/F中層8,13.0,中層,8,5091200,13760,370
20.0/F高層8,20.0,高層,8,5254740,14202,370
