,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,443,407,385,544,544,385,407,598,375,443,375,598,407,385,443,443,375,598
18.0,443,407,385,544,544,385,407,598,375,443,375,598,407,385,443,443,375,598
28.0,443,407,385,544,544,385,407,598,375,443,375,598,407,385,443,443,375,598
