,A,B,C,D,E,F,G,H,J,K
5.0,6500,6415,6342,6482,6744,6630,6839,6517,6630,6739
14.0,6712,6625,6550,6685,6965,6846,6661,6733,6849,6960
23.0,6909,6824,6748,6891,7174,6971,6746,6946,7048,7166
