,1,10,110,112,12,13,14,15,2,4,5,8
3.0,5115216,6885202,6785402,5396304,5396304,6451228,6785402,6785402,6750472,7505300,6390300,5930012
6.0,5193540,6986000,6882707,5477396,7614750,7614750,6882707,6882707,6845781,7614750,6480264,6016495
9.0,5266008,7080810,6975022,5553056,7717600,7717600,6975022,6975022,6936100,7717600,6565944,6097710
