,A,B,C,D,E,F,G,H
8.0,13628,12820,12268,12042,12110,12013,12205,12268
22.0,13203,13670,12629,12600,12527,12481,12623,12629
37.0,13007,13723,12989,12946,12826,12826,12956,12989
